0,0,0,2,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,B4,38,90,42,41,B,44,3D,97,4,71,4E,20,25,4E,83,35,D9,82,45,11,4,41,91,13,3D,CD,54,1,0,0,90,E3,50,4F,64,45,D2,13,39,11,F5,38,CC,14,35,8E,F3,44,52,24,41,10,25,45,CD,B4,40,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,C3,41,41,9,11,4D,51,D3,38,52,13,59,51,13,51,54,14,35,40,D4,44,10,44,49,12,E4,38,13,D5,0,0,0,90,C3,28,7,37,41,10,A4,1C,8E,F3,30,0,E5,34,8C,E3,4C,11,B4,2C,D0,E3,30,8,D4,44,8D,14,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,C3,48,54,F4,48,D0,33,45,CF,63,55,DC,13,51,F,D4,48,52,34,4D,90,54,34,52,14,49,CF,E4,0,0,0,10,34,35,4E,5,45,52,D4,40,8C,14,51,12,24,49,8F,5,49,8B,14,29,51,C5,54,10,24,41,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,3D,90,32,1,51,D2,48,18,B4,40,10,74,3C,CD,2,34,D1,22,45,8D,4,49,D,E3,3C,D2,2,1,0,0,57,54,19,D1,4,45,4C,D5,30,CB,44,39,F,E4,34,14,4,41,CD,E3,30,8D,44,3D,8E,13,45,90,3,0,0,0,
0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,C3,38,15,B5,3C,A,E4,48,50,45,49,8F,D4,44,10,4,35,C,35,2D,D,54,44,8C,D3,50,54,F3,0,0,0,16,64,35,55,26,3D,11,D4,28,F,84,3D,51,44,41,1C,6,51,52,D4,2C,D5,83,55,CA,5,59,D0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,CF,4,51,18,4,39,94,33,51,91,33,5D,50,3,55,92,84,65,53,65,4D,4E,F5,44,53,43,1,0,0,11,85,1D,91,84,41,90,33,31,53,E0,58,D4,84,49,55,15,3D,52,13,59,8C,E3,68,C,C3,60,E,4,0,0,0,
0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,80,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,38,90,13,45,D6,D4,34,D1,44,45,52,E4,4C,4D,E4,44,E,3,51,8B,13,2D,4C,4,45,11,4,1,0,0,4C,33,25,90,4,39,90,F3,24,4A,D4,40,8F,C4,38,CD,C3,34,8F,4,45,10,24,41,D,F3,2C,10,3,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,80,15,41,90,B3,40,86,E3,38,13,4,51,13,44,39,91,54,3D,54,83,40,4D,54,39,8C,33,45,12,24,1,0,0,14,53,45,4E,65,3C,56,23,59,93,E4,50,90,33,39,D0,E2,48,D,C4,24,50,14,59,CE,C3,44,10,B4,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F4,3C,91,63,29,91,54,45,55,F4,40,94,C3,40,56,F3,40,4D,4,39,18,12,45,4E,F6,44,54,D3,0,0,0,51,44,59,50,F5,40,58,13,6D,18,34,49,50,54,39,91,3,35,4E,F4,3C,95,5,49,10,6,41,50,3,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,8,0,0,10,0,10,0,0,0,4,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,80,E3,30,4E,F4,0,CD,23,41,16,34,3D,F,4,40,E,B4,48,D1,D2,50,8E,92,45,95,3,39,13,3,1,0,0,D6,3,45,E,F4,50,51,D4,40,57,93,34,90,23,2D,55,94,58,12,C3,4C,91,14,39,4C,F3,54,D6,3,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CB,14,41,12,94,1,4F,F4,48,55,F4,54,4F,14,59,54,14,55,50,70,1,52,D3,34,8E,54,59,D6,14,1,0,0,91,64,45,91,D4,54,D0,F4,4C,50,C3,44,12,D4,2C,11,34,49,90,C6,40,E,64,40,51,54,49,E,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,61,F,D4,40,D,F5,38,F,E2,40,D5,35,39,96,D4,44,8C,43,3D,50,F4,48,10,D4,40,CA,32,1,0,0,8C,A3,5D,90,5,61,D2,F3,34,93,C4,50,91,63,3D,13,15,41,4E,44,45,12,24,55,F,53,2D,CC,3,0,0,0,
0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,55,49,10,34,49,90,24,51,12,E4,80,D3,14,41,8F,F4,50,50,13,45,92,83,4D,49,64,51,D1,45,1,0,0,11,A6,2D,91,E6,38,11,C4,40,CA,42,41,F,36,45,13,3,3D,91,34,39,D4,83,51,10,34,3D,F,3,0,0,0,0,0,0,1,0,0,0,40,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,21,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,CE,2,35,13,14,4D,12,55,45,50,45,45,11,5,41,12,64,31,50,13,41,50,3,29,50,F4,48,D4,93,1,0,0,50,A4,34,92,45,4D,95,3,51,8E,E4,30,CD,14,3D,D3,22,45,4A,B5,39,8E,B4,40,8B,43,41,4B,3,0,0,0,
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,40,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,2D,D,55,1,12,44,51,11,F5,48,D0,3,49,D4,12,51,E,85,41,51,54,49,8E,E3,48,13,D6,0,0,0,C,D5,44,8E,C3,40,E,F4,28,C,84,59,50,34,35,53,E3,48,8C,A3,30,53,D4,38,8D,43,39,CB,2,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,0,0,0,0,0,40,3,49,4F,E3,48,D0,C3,2C,50,E4,54,D2,24,49,D0,14,39,90,65,41,8F,43,35,4D,4,49,58,3,1,0,0,10,85,45,CE,4,41,F,5,3D,4F,33,41,90,4,51,95,64,45,D5,D3,40,8E,E4,38,53,E3,38,10,4,0,0,0,
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,40,F4,3C,51,4,41,8D,23,4D,14,24,45,53,4,29,D,43,39,C9,E3,44,92,3,51,8E,83,61,96,F4,0,0,0,E,D3,30,4C,24,41,51,14,41,8D,4,49,50,14,45,93,3,49,8F,2,41,8E,E3,40,CF,E3,48,CF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C,0,0,0,0,0,80,F3,44,D0,E3,0,CD,C3,44,11,F4,40,91,13,5D,55,12,49,52,C2,40,D4,4,3D,E,4,61,8E,3,1,0,0,53,94,39,E,E4,40,53,E3,30,16,23,45,CD,A3,49,8E,B4,38,D3,C2,38,10,34,41,E,43,39,D3,3,0,0,0,
0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,14,39,50,D6,44,8F,23,49,13,4,45,10,E5,44,91,D4,38,4D,4,39,D,D3,40,50,6,41,15,E4,0,0,0,8F,13,51,8E,E3,40,8E,3,55,CD,F4,38,90,3,39,D0,B4,40,50,6,55,4E,E3,50,C,4,49,8B,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,F3,58,50,35,1,D0,13,25,59,83,4C,D,45,49,4C,E5,58,50,F4,40,52,4,35,92,3,41,91,E2,0,0,0,90,F4,38,15,35,39,10,84,34,90,E2,40,14,5,45,D4,53,39,C,16,65,8C,E4,40,D1,63,35,F,4,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,49,53,3,1,13,C3,38,93,E2,60,8D,A3,3C,CC,D2,3C,F,13,41,E,24,31,4F,45,39,D,15,1,0,0,52,25,3D,D1,E3,44,14,14,51,8C,E3,30,8F,A4,45,11,6,41,11,F4,64,8B,D4,3C,10,D3,58,D0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,D4,48,F,63,1,8F,43,3D,14,F5,50,C,24,4D,C,44,41,E,74,25,8C,83,41,51,5,45,13,B4,0,0,0,14,26,35,D3,14,41,8B,3,41,CC,43,3D,91,13,49,57,24,41,D1,4,45,D2,D5,24,D1,E4,50,12,3,0,0,0,
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,C,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,61,90,74,39,CA,24,3D,D0,54,5D,90,D3,6C,8E,3,45,8D,4,51,94,14,39,F,84,41,4C,F3,0,0,0,54,33,31,1A,24,41,8E,13,3D,B,14,71,E,D5,28,52,D5,50,CB,D4,30,11,D4,38,4E,E3,44,D4,3,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,23,45,E,A4,3C,D,D4,3C,53,24,55,CE,C4,4C,E,F5,38,94,63,41,48,23,35,50,45,4D,10,34,1,0,0,E,35,2D,8E,24,41,D,F3,2C,D0,E3,38,98,E3,44,F,64,51,E,4,51,4D,74,39,8C,95,50,16,4,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,15,51,4C,F5,40,13,13,4D,53,E5,38,91,3,41,92,4,2D,CE,44,31,D0,14,45,15,65,45,D6,36,1,0,0,4E,62,61,52,E5,58,10,D3,4C,96,4,35,4E,F4,4C,51,4,4D,52,C4,44,99,5,49,CE,83,3D,8B,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4C,23,31,11,4,1,CD,C4,3C,10,94,51,98,A3,3C,F,E4,40,8B,64,4D,A,4,49,CD,34,2D,4D,E4,0,0,0,10,4,41,4C,4,35,92,F2,30,4F,13,41,D,E3,2C,D,73,49,12,14,31,8D,24,39,D3,A2,30,90,4,0,0,0,
0,0,0,0,0,0,0,20,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,73,49,13,F4,0,CD,24,3D,93,E5,50,DA,24,31,10,B4,51,52,93,41,E,24,2D,D1,32,65,96,4,1,0,0,56,24,49,8A,4,39,D6,F3,48,D2,22,39,90,E3,30,CF,E3,24,90,26,31,8C,D3,34,8D,F3,2C,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,39,14,E5,40,12,D3,48,12,34,55,4A,D3,48,4D,24,41,8,C3,38,94,C3,48,56,23,3D,52,5,1,0,0,CE,4,35,D6,44,41,D,E4,64,D4,E4,44,13,34,49,10,24,3D,E,54,3D,8F,D4,4C,4F,16,41,4C,4,0,0,0,
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,13,51,54,25,49,D6,44,4D,14,45,59,56,94,41,CC,65,59,90,3,4D,50,E4,40,CF,14,35,95,73,1,0,0,11,F4,34,89,53,59,53,E4,44,CE,B4,58,CE,54,35,8C,3,41,4C,83,41,8B,F4,44,D1,D3,44,D3,3,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,45,4F,34,45,91,F3,34,19,14,71,13,E4,54,50,63,41,CD,3,3D,8E,73,45,92,74,41,8E,F4,0,0,0,CF,43,39,50,4,45,D3,C3,48,91,C3,3C,F,73,35,51,E3,38,8F,B4,40,90,E5,40,D3,C1,44,4C,4,0,0,0,
